price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Scored Labels
225000.0,3,1.0,1250,10200,1.0,0,0,3,6,1250,0,1965,0,98178,47.4902,-122.256,1800,8283,99631.74989999505
605000.0,4,1.75,2250,10108,1.0,0,0,4,8,2250,0,1967,0,98008,47.5922,-122.118,2050,9750,620214.0357678527
339900.0,4,2.5,2340,9748,1.0,0,1,3,8,1610,730,1981,0,98003,47.3363,-122.331,2070,8241,531848.2047613219
495800.0,4,1.5,1710,4600,1.5,0,0,3,7,1710,0,1924,0,98115,47.6847,-122.318,1740,4455,537777.6767336725
270000.0,3,2.25,2100,14027,2.0,0,0,3,8,2100,0,1979,0,98042,47.3833,-122.1,2730,5999,470695.3890872797
522000.0,4,2.25,1800,8623,1.0,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,2370,8623,580615.5699498268
322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1960,0,98188,47.4253,-122.283,1940,10200,294489.38762548193
272500.0,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,1983,0,98058,47.4273,-122.147,1830,8330,252298.78676291858
519000.0,2,2.0,1560,4823,1.0,0,0,3,8,1560,0,2004,0,98053,47.7111,-122.032,1855,4989,479264.47948152
724500.0,3,3.25,3240,4185,2.0,0,0,3,8,2770,470,2011,0,98075,47.5794,-122.03,2660,4692,697172.6153066776
305000.0,3,2.5,2460,5027,2.0,0,0,3,8,2460,0,2002,0,98042,47.372,-122.102,2740,5000,477766.3713996317
381000.0,3,1.75,1800,6000,1.0,0,0,5,6,900,900,1950,0,98155,47.7505,-122.317,1060,6628,457191.4697501041
1324050.0,3,3.25,3440,4080,2.0,0,0,3,9,2560,880,2005,0,98105,47.6644,-122.28,3110,4080,933446.1130276833
500000.0,5,2.0,2300,7897,2.5,0,0,4,8,2300,0,1956,0,98133,47.7556,-122.356,2030,7902,721286.4017222206
3120000.0,3,3.5,4490,56609,2.0,1,4,3,12,4490,0,1993,0,98034,47.6997,-122.24,2710,51330,2277825.9408319704
364000.0,4,1.0,1210,7740,1.5,0,0,3,7,1210,0,1922,0,98126,47.5216,-122.374,1100,7740,325035.00697503367
865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124,468535.49901226663
313200.0,3,2.5,1950,4197,2.0,0,0,3,7,1950,0,2013,0,98042,47.3613,-122.081,2300,4178,238063.6497417948
235000.0,5,2.5,2500,9583,1.0,0,0,3,7,1300,1200,1979,0,98198,47.3946,-122.312,2120,19352,282267.64061813406
329950.0,4,2.5,2300,9690,2.0,0,0,3,8,2300,0,2006,0,98023,47.2793,-122.352,1200,9085,370717.9445711366
485000.0,4,3.0,3110,18843,2.0,0,0,3,9,3110,0,1995,0,98058,47.4619,-122.154,3080,14735,756109.4550436848
229950.0,5,2.75,2000,5885,1.0,0,0,3,7,1260,740,1994,0,98023,47.3155,-122.347,1960,6514,235282.49728126393
1325000.0,5,2.25,3200,20158,1.0,0,0,3,8,1600,1600,1965,0,98004,47.6303,-122.215,3390,20158,779644.4956847004
238000.0,3,2.5,1650,2807,2.0,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1460,1875,247598.12989764882
460000.0,4,1.75,1870,8663,1.0,0,0,5,7,1870,0,1949,0,98133,47.7366,-122.35,1560,7800,584443.2971818639
1020000.0,6,2.25,2550,5000,2.0,0,0,4,7,2550,0,1907,0,98117,47.6785,-122.396,1480,5000,725682.0324720539
400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0,1997,0,98108,47.5691,-122.292,1670,5161,382492.90100869944
750000.0,3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,636056.1679425034
367400.0,4,1.5,1280,7400,1.0,0,0,3,7,1280,0,1958,0,98008,47.6023,-122.123,1310,7400,324138.34958779614
640000.0,4,2.5,2500,7417,2.0,0,0,3,9,2500,0,1991,0,98074,47.6251,-122.026,2770,8188,691175.8301915162
336000.0,2,1.0,1180,7200,1.0,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,374298.0662847612
380000.0,2,1.0,780,3910,1.0,0,0,3,6,780,0,1918,0,98126,47.566,-122.38,1500,5060,269740.9412551604
380000.0,3,1.0,1380,5400,1.0,0,0,4,7,1380,0,1954,0,98125,47.7134,-122.288,1190,6075,430634.56730110024
649000.0,4,2.5,2980,12764,2.0,0,0,3,10,2980,0,1994,0,98075,47.5857,-122.027,3080,9810,850860.1840977649
522500.0,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943,0,98056,47.5334,-122.168,2460,14326,414529.92117891775
505000.0,4,2.5,2790,5602,2.0,0,0,3,8,2790,0,2009,0,98059,47.4959,-122.15,2790,5309,557431.3889970029
591000.0,3,1.75,1680,2400,1.0,0,0,5,7,870,810,1922,0,98122,47.6155,-122.3,1440,3600,554593.9586342981
343000.0,3,1.0,1410,18600,1.0,0,0,5,7,1410,0,1960,0,98059,47.5031,-122.152,1610,24941,334671.19686463673
370000.0,5,2.5,2250,10400,1.0,0,0,3,8,1280,970,1973,0,98058,47.4501,-122.139,2140,9592,435633.78336967283
405000.0,3,1.75,2470,9620,1.0,0,1,4,7,1570,900,1962,0,98198,47.3996,-122.32,2600,9620,476495.582394533
645000.0,3,2.5,2170,1984,2.5,0,0,3,8,2170,0,2008,0,98027,47.5401,-122.027,2150,1984,491475.2463983947
308130.0,4,2.5,2300,7500,1.0,0,3,2,7,1650,650,1959,0,98198,47.4125,-122.33,2300,7500,511981.97066368896
480000.0,5,1.75,2080,217800,1.0,0,0,5,7,2080,0,1963,0,98070,47.3884,-122.404,1670,213008,337489.01589807624
256883.0,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,339997.54480911687
230000.0,3,1.0,940,10875,1.0,0,0,3,7,940,0,1957,0,98056,47.5121,-122.168,1250,11200,209382.63246840483
677000.0,4,2.5,2820,4174,2.0,0,0,3,9,2820,0,2004,0,98034,47.7112,-122.226,2560,4853,826111.2412702154
1038000.0,4,1.75,1440,13296,1.0,0,0,4,8,1440,0,1967,0,98004,47.634,-122.204,3520,10802,558682.2161346644
419700.0,3,2.25,1450,1486,2.0,0,0,3,8,1160,290,2006,0,98116,47.5694,-122.387,1370,1437,371642.11447822617
730000.0,4,2.5,2460,7930,2.0,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000,606308.0749159198
415000.0,3,1.75,1790,15142,1.0,0,0,3,7,1360,430,1976,0,98072,47.7362,-122.172,1910,7500,472771.2851557825
950000.0,5,2.5,3450,35880,2.0,0,0,3,11,3450,0,1992,0,98052,47.7173,-122.099,3450,26820,1113366.5273508825
340000.0,4,2.5,1954,4805,2.0,0,0,3,8,1954,0,2005,0,98055,47.4297,-122.19,1714,3259,363196.0864807281
612125.0,2,1.5,1670,6000,1.0,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000,502452.3317380843
292500.0,4,2.5,1610,4568,2.0,0,0,3,7,1610,0,2006,0,98001,47.3351,-122.289,1834,4604,198866.68340562878
417000.0,3,2.75,1820,52889,2.0,0,0,3,8,1820,0,1991,0,98070,47.501,-122.463,1820,45528,508616.8195946864
525000.0,3,1.75,2870,26500,1.5,0,1,3,8,2870,0,1948,1981,98166,47.4485,-122.355,2420,20500,770028.2830173034
252000.0,3,2.5,1670,4020,2.0,0,0,3,7,1670,0,2009,0,98118,47.53,-122.268,1670,4020,281237.51586664526
204995.0,2,1.0,970,8185,1.0,0,0,5,6,970,0,1904,0,98031,47.4025,-122.201,1500,12541,309651.7028320971
400000.0,6,2.0,2350,6554,2.0,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554,637183.5755319694
353000.0,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,1998,0,98178,47.5003,-122.23,1910,7210,337017.78386355366
358000.0,3,2.5,1400,1529,2.0,0,0,3,7,1400,0,2005,0,98029,47.5535,-121.997,1440,1536,243060.46875373228
502000.0,3,2.0,1300,14350,1.0,0,0,3,7,1300,0,1955,2013,98006,47.5736,-122.152,1520,10670,424762.19155439734
571000.0,5,1.75,2280,43560,1.0,0,1,4,8,1380,900,1949,0,98166,47.4558,-122.362,1940,17664,545389.0373182262
575000.0,3,2.25,3800,33825,1.0,0,0,4,10,3330,470,1976,0,98042,47.3797,-122.152,3470,14484,1010959.4405168038
152500.0,3,1.0,1090,3523,1.0,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200,-2713.887048249191
780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,907182.0856895553
210000.0,3,1.0,1040,8125,1.0,0,0,3,7,1040,0,1956,0,98003,47.3171,-122.316,1200,9375,174107.90587805153
307000.0,3,1.0,1020,8484,1.0,0,0,3,6,1020,0,1949,0,98155,47.7719,-122.31,1180,9660,276177.98181664327
300000.0,4,2.25,1660,3200,2.0,0,0,3,7,1660,0,2011,0,98038,47.3666,-122.019,1960,3558,127969.06919292093
135000.0,2,1.0,780,6685,1.0,0,0,4,5,780,0,1948,0,98002,47.305,-122.215,880,6695,-18093.303810964804
455000.0,3,1.5,1250,8004,1.0,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.117,1450,7931,354874.1310729645
480000.0,4,1.75,2320,4322,1.0,0,0,3,7,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322,568979.2015272501
252000.0,3,2.0,1420,6788,2.0,0,0,3,7,1420,0,1990,0,98023,47.2887,-122.351,1790,6607,195522.61239950464
205000.0,3,1.0,1050,8498,1.0,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.203,1340,8498,186347.37004100322
635000.0,4,2.5,2500,4000,2.0,0,0,3,8,2500,0,2014,0,98144,47.5902,-122.311,1480,4300,502982.80707919586
345000.0,3,1.0,1620,10610,1.0,0,0,4,6,1620,0,1958,0,98059,47.474,-122.125,1680,10795,235532.3639989571
477500.0,4,1.75,1860,9364,1.0,0,0,3,7,1080,780,1953,0,98125,47.731,-122.301,1800,9364,489534.0736164319
406500.0,3,2.0,1780,8621,1.0,0,0,3,8,1780,0,1992,0,98059,47.5062,-122.149,2470,8542,428178.4719630956
1338750.0,3,2.75,2730,38869,1.5,1,4,3,9,1940,790,1963,2001,98146,47.4857,-122.361,2630,28188,1569262.9070875035
310000.0,3,2.75,2090,9620,1.0,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660,418049.7991977547
323000.0,4,1.75,1440,8114,1.0,0,0,4,7,1440,0,1963,0,98155,47.7639,-122.332,1940,7208,453370.21716938715
329000.0,5,2.75,2570,7260,2.0,0,0,3,8,2570,0,1996,0,98092,47.2622,-122.212,2200,7421,366063.0394438023
565000.0,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,98072,47.7484,-122.111,1970,36425,716600.4470755468
492500.0,5,2.5,2570,9962,2.0,0,0,3,8,2570,0,2006,0,98019,47.7275,-121.957,2890,9075,609256.3010041317
450000.0,3,1.5,2060,44866,1.0,0,0,3,8,2060,0,1953,0,98077,47.7503,-122.051,2320,43995,661983.8941525667
535000.0,3,2.5,2110,8164,2.0,0,0,3,9,2110,0,1990,0,98056,47.5269,-122.171,2390,7499,634327.1892373412
239000.0,3,1.0,1040,6860,2.0,0,0,3,6,1040,0,1942,0,98146,47.5121,-122.375,1030,6512,166626.39078672708
290000.0,3,2.0,1760,6600,1.0,0,0,3,7,1760,0,1998,0,98030,47.3836,-122.184,2590,6600,265315.06460836355
190500.0,3,2.0,1390,10155,1.0,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155,183258.10547874798
239950.0,3,1.0,1140,8366,1.0,0,0,5,6,1140,0,1943,0,98058,47.4768,-122.177,960,7200,212834.02693610766
162248.0,2,1.0,800,8960,1.0,0,0,4,6,800,0,1944,0,98058,47.4756,-122.174,850,8082,154395.154039111
242000.0,3,1.75,1310,9645,1.0,0,0,3,7,1310,0,1979,0,98198,47.4051,-122.29,1440,9893,137291.88672574307
514000.0,3,2.25,2260,54014,1.0,0,0,3,7,1450,810,1962,0,98072,47.7657,-122.131,2140,44431,607601.5455265705
265000.0,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,98126,47.5209,-122.374,1100,5950,163616.31886549154
402000.0,5,2.75,2770,7620,1.0,0,0,3,7,1700,1070,1965,0,98106,47.5188,-122.348,1720,7620,508215.30921334226
518000.0,4,2.5,2790,9910,2.0,0,0,3,8,2790,0,2003,0,98059,47.4891,-122.141,2590,9910,560914.9041408235
243800.0,3,1.0,1140,27760,1.0,0,0,4,6,1140,0,1981,0,98027,47.5372,-121.972,1690,87300,84310.43219992076
289000.0,4,2.25,1930,8925,1.0,0,0,4,8,1930,0,1974,0,98058,47.4501,-122.128,1930,8400,452121.3231208408
170000.0,2,1.0,1200,24792,2.0,0,0,2,7,1200,0,1976,0,98053,47.6337,-121.961,2150,24792,270992.3507120034
396450.0,3,1.75,1540,12446,1.0,0,0,5,8,1540,0,1967,0,98027,47.5172,-122.027,1330,11508,463964.18606633705
380000.0,3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288,364127.7790330766
390000.0,3,2.5,1310,1254,2.0,0,0,3,7,850,460,2007,0,98116,47.5622,-122.384,1310,1372,244835.49539005582
940000.0,4,2.75,2080,4000,1.5,0,0,3,8,2080,0,1912,2000,98107,47.6737,-122.358,1730,5000,826466.9532278433
328000.0,4,3.25,3380,7500,2.0,0,3,3,7,2420,960,1990,0,98198,47.4092,-122.33,1920,7500,666887.7533857388
2238890.0,5,6.5,7270,130017,2.0,0,0,3,12,6420,850,2010,0,98027,47.5371,-121.982,1800,44890,1826864.2215966838
830000.0,4,2.5,3400,9692,2.0,0,0,3,9,3400,0,2007,0,98052,47.708,-122.109,3070,7375,897519.5740299012
339950.0,3,1.0,1320,11457,1.0,0,0,3,8,1320,0,1959,0,98028,47.7738,-122.261,1900,9800,578217.5781188506
653000.0,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626,618995.7550621209
350000.0,3,1.75,1360,18123,1.0,0,0,3,8,1360,0,1983,0,98045,47.4716,-121.756,1570,16817,244072.8661874527
695000.0,3,2.5,2390,4555,2.0,0,0,3,9,2390,0,2006,0,98074,47.6199,-122.025,2540,4500,660644.6841468305
269950.0,4,1.0,1440,9600,1.0,0,0,2,7,1440,0,1964,0,98001,47.3168,-122.264,1740,43560,150792.72244904994
470000.0,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,365229.70069248695
627000.0,4,2.5,2750,11830,2.0,0,0,3,9,2750,0,2014,0,98059,47.4698,-122.121,2310,11830,598943.7381654814
400000.0,3,2.5,1495,936,3.0,0,0,3,8,1405,90,2006,0,98144,47.593,-122.295,1495,1186,384841.77829833585
665000.0,5,2.75,2670,4000,2.0,0,0,4,7,1800,870,1914,0,98105,47.6711,-122.315,2460,4000,769195.8667855872
662990.0,3,1.75,1240,3600,1.5,0,0,5,7,1240,0,1926,0,98116,47.5797,-122.405,1660,3600,504139.75393206556
435000.0,4,2.25,2730,7506,2.0,0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,592131.7001797289
402000.0,3,2.5,1970,12205,2.0,0,0,4,8,1970,0,1990,0,98011,47.7397,-122.209,2640,9636,704919.6316996213
610000.0,5,3.25,3490,23400,1.0,0,0,4,8,1890,1600,1957,0,98006,47.5701,-122.124,2660,12400,848798.6921576284
237100.0,3,1.75,1360,9603,1.0,0,0,3,7,1360,0,1963,0,98198,47.3959,-122.309,2240,10605,207194.78682918125
753000.0,4,2.5,3060,8167,2.0,0,0,3,9,3060,0,2005,0,98029,47.5521,-121.989,2930,4800,733285.0277397166
265000.0,2,1.0,940,9458,1.0,0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458,296964.94389409584
490000.0,5,2.0,2150,4500,1.5,0,0,3,8,2150,0,1938,0,98116,47.5582,-122.388,1300,4500,588625.7772280602
212000.0,3,1.75,1470,8350,1.0,0,0,3,7,1470,0,1990,0,98001,47.2587,-122.253,1590,8182,155027.02070492296
440000.0,6,3.0,2510,5310,1.0,0,0,4,7,1460,1050,1944,0,98108,47.5533,-122.304,1390,5407,520565.54338212754
325000.0,2,1.5,1180,834,3.0,0,0,3,8,1180,0,2009,0,98133,47.7074,-122.356,1180,1207,398808.6064129706
695000.0,4,1.75,2390,5880,1.0,0,2,3,8,1390,1000,1957,0,98117,47.6956,-122.399,2210,6260,788990.6001408518
387000.0,3,1.0,1230,9568,1.0,0,0,5,7,1230,0,1962,0,98056,47.539,-122.179,1270,9575,322188.86011995655
325000.0,4,2.5,2230,8500,2.0,0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,2270,8770,301416.7026222547
392000.0,4,2.5,2130,4000,2.0,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217,407306.456321615
400000.0,4,2.5,2398,5988,2.0,0,0,3,8,2398,0,2008,0,98055,47.452,-122.204,2370,5988,466790.2156637955
660000.0,3,1.75,2030,9032,2.0,0,2,4,7,2030,0,1963,0,98008,47.586,-122.117,2350,8937,650139.1420984821
530000.0,3,1.75,1430,10350,1.0,0,0,3,7,1430,0,1959,0,98008,47.6353,-122.123,1890,10350,428974.3665632036
695000.0,3,2.5,2550,45254,2.0,0,0,3,9,2550,0,2001,0,98053,47.6498,-121.964,2190,49222,697606.3627851786
279900.0,4,2.5,1770,4338,2.0,0,0,3,7,1770,0,2001,0,98042,47.3672,-122.099,1770,6606,193660.76435666555
785200.0,3,2.25,1840,3500,1.5,0,0,5,8,1540,300,1910,0,98122,47.6063,-122.292,1800,3300,754133.4873910203
310000.0,2,1.5,1040,83199,1.0,0,0,4,7,870,170,1965,0,98070,47.4222,-122.443,1760,75794,280769.98250596493
299950.0,2,1.0,890,5200,1.0,0,0,4,6,890,0,1941,0,98126,47.5311,-122.373,950,5200,219932.7216659611
588000.0,5,3.0,3110,4464,2.0,0,0,3,8,3110,0,2007,0,98011,47.7719,-122.168,2450,4221,789742.8437641984
520000.0,4,2.75,2700,9882,2.0,0,0,3,7,2700,0,1958,1989,98155,47.7671,-122.291,2250,10797,748029.0470437036
275000.0,3,2.5,3020,5868,2.0,0,0,3,7,3020,0,2003,0,98092,47.3361,-122.175,2710,5470,443449.1315024521
721000.0,4,2.75,2690,5400,2.0,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400,760010.0051722367
410000.0,4,2.0,1490,13736,1.0,0,0,4,6,1490,0,1942,0,98125,47.712,-122.281,2040,7200,408162.635504797
350000.0,3,2.0,1320,1298,3.0,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503,358005.3667409989
754950.0,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,2014,0,98033,47.695,-122.18,2610,7206,780766.4734562597
246000.0,5,1.75,2030,10200,1.0,0,0,4,7,2030,0,1958,0,98002,47.2867,-122.209,1760,11550,303170.9256535544
547000.0,5,3.0,2200,103237,1.0,0,0,3,7,1160,1040,1971,0,98072,47.7726,-122.111,2300,103237,510403.4967740467
338500.0,2,1.0,720,6050,1.0,0,0,2,5,720,0,1951,0,98125,47.7259,-122.29,1480,7280,122228.36131256551
620000.0,5,3.25,3160,10587,1.0,0,0,5,7,2190,970,1960,0,98034,47.7238,-122.165,2200,7761,804272.1778122467
440000.0,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1972,0,98011,47.7382,-122.182,1870,7520,569679.5961742669
479950.0,3,2.0,2260,7163,1.0,0,0,3,9,2260,0,2012,0,98058,47.4593,-122.136,2340,6730,525887.1798795925
355000.0,4,2.0,1870,3497,1.0,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497,391502.47529470804
315000.0,3,2.25,1530,7906,1.0,0,0,3,7,1150,380,1980,0,98058,47.4418,-122.136,1460,7875,249777.28785955138
382500.0,4,2.5,2210,7079,2.0,0,0,3,8,2210,0,1993,0,98031,47.4206,-122.183,1970,7000,452309.2095685442
1755000.0,3,2.0,2360,4800,2.0,0,0,3,9,2360,0,1909,2014,98112,47.6317,-122.312,2260,4800,968096.6482959777
220000.0,3,1.75,1900,7680,1.0,0,0,3,7,1260,640,1959,0,98178,47.5081,-122.266,2000,7740,357925.4339543533
319900.0,2,1.0,1380,9251,1.0,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,1870,12158,558641.4685153177
1156000.0,4,3.5,4270,12305,2.0,0,2,3,10,4270,0,1994,0,98006,47.5489,-122.118,4190,13137,1293629.5021587205
320000.0,2,1.0,1380,5820,1.0,0,0,3,7,1380,0,1918,1976,98117,47.6875,-122.392,1540,4076,592216.5928602616
445000.0,3,1.5,860,3200,1.0,0,0,3,6,860,0,1929,0,98117,47.6791,-122.362,1220,4300,300045.6894158806
595000.0,2,1.75,1280,8500,1.0,0,0,3,7,1280,0,1953,2010,98033,47.6553,-122.19,1950,10356,505309.65221786266
705000.0,6,2.75,2830,10579,1.0,0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,2060,10745,687097.223883998
1046250.0,2,3.0,2330,3600,2.0,0,0,5,10,1870,460,1927,1979,98112,47.6316,-122.282,2950,7200,1140462.8579307473
560000.0,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480,6656,509412.7769570295
795127.0,4,3.25,4360,91158,1.0,0,0,3,10,3360,1000,1993,0,98053,47.6398,-121.985,3540,90940,1118685.0255257036
705000.0,4,3.0,3150,9318,2.0,0,0,3,9,3150,0,2001,0,98075,47.5959,-122.018,3150,9318,791156.991517862
387000.0,3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107,411340.97659322387
505000.0,2,1.75,1310,3816,1.0,0,0,2,7,1110,200,1929,0,98117,47.679,-122.368,1510,3816,500435.0066909584
365000.0,3,1.75,2080,7800,1.0,0,0,5,7,1220,860,1955,0,98166,47.4536,-122.355,1770,7860,436169.0962911502
413100.0,3,2.25,1790,231303,1.0,0,0,3,7,1250,540,1980,0,98077,47.7558,-122.027,2090,93654,455534.79714378365
679000.0,4,2.5,3080,8451,1.0,0,0,3,7,1540,1540,1969,0,98052,47.674,-122.154,1550,8125,641271.1921256703
375000.0,3,1.0,980,7296,1.0,0,0,3,7,980,0,1967,0,98034,47.7292,-122.231,1280,7296,346988.7069320155
620000.0,2,1.0,990,4332,1.0,0,0,3,7,990,0,1909,0,98103,47.6528,-122.331,1920,3420,493876.0055942347
329950.0,4,1.0,1360,5900,1.5,0,0,4,7,1360,0,1949,0,98155,47.7512,-122.318,1050,5900,415837.0582273754
539000.0,2,1.75,1900,5175,1.0,0,0,3,7,1200,700,1919,0,98116,47.5689,-122.386,1370,5175,579260.0444953981
817250.0,3,2.5,2980,7202,2.0,0,0,3,8,2980,0,1999,0,98033,47.6769,-122.177,2430,7280,772736.298116526
920000.0,3,2.25,3650,5353,2.0,0,4,4,7,2200,1450,1947,0,98144,47.5949,-122.291,1950,4970,1024819.8240639934
1280000.0,9,4.5,3650,5000,2.0,0,0,3,8,2530,1120,1915,2010,98105,47.6604,-122.289,2510,5000,953964.903523988
1100000.0,4,2.5,2570,9470,2.0,0,0,3,9,2570,0,2006,0,98033,47.6548,-122.19,2570,10663,734058.0784130831
440000.0,4,2.0,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,484836.06854649517
447000.0,3,2.25,1520,14080,2.0,0,0,3,7,1520,0,1984,0,98074,47.6273,-122.059,1530,9758,342833.79842823464
315000.0,6,4.0,3120,4240,2.0,0,2,4,7,2090,1030,1993,0,98106,47.5305,-122.353,1460,4240,657473.5298721025
539900.0,3,2.5,2500,4203,2.0,0,0,3,8,2500,0,2001,0,98065,47.5346,-121.875,2460,4798,515490.9442617226
378000.0,3,1.5,1000,6914,1.0,0,0,3,7,1000,0,1947,0,98125,47.7144,-122.319,1000,6947,376388.3487744373
710500.0,3,1.75,2040,4125,1.5,0,0,4,8,1540,500,1917,0,98107,47.6608,-122.359,1620,4400,767799.7427308926
629000.0,4,2.25,1900,11171,1.0,0,0,3,8,1280,620,1984,0,98006,47.561,-122.126,2330,9934,478250.05989084695
525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012,442990.53675746126
483000.0,2,1.75,1400,4720,1.0,0,0,4,7,820,580,1927,0,98116,47.5705,-122.392,1330,6786,500444.4990408148
735000.0,3,2.0,1610,3600,2.0,0,2,5,8,1610,0,1925,0,98144,47.5969,-122.293,2540,6600,784764.8094194789
517500.0,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,1943,0,98199,47.6453,-122.403,1350,7000,345549.36292026436
445000.0,3,1.75,1850,7056,2.5,0,0,4,8,1850,0,1979,0,98052,47.6602,-122.13,1970,7056,581613.523744433
945000.0,4,2.5,2910,4680,1.5,0,0,5,9,1850,1060,1937,0,98115,47.6745,-122.31,1960,4120,974144.6178849189
360000.0,2,1.0,1420,81892,1.0,0,0,3,7,1180,240,1956,0,98055,47.4342,-122.195,1490,1863,305984.2628482742
580000.0,3,2.5,1740,1280,3.0,0,2,3,8,1740,0,2008,0,98116,47.589,-122.387,1740,1308,573992.7139812076
307450.0,4,2.75,2690,8874,1.0,0,0,3,8,1370,1320,1980,0,98023,47.3078,-122.383,1990,7875,515938.87773158646
608000.0,3,2.25,1720,5234,2.0,0,0,3,9,1240,480,2011,0,98118,47.5547,-122.278,1720,5825,472879.8342397389
625504.0,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,356128.04112123605
517500.0,4,2.5,1520,3370,2.0,0,0,3,8,1520,0,1994,0,98029,47.5696,-122.004,1860,4486,375262.84494635975
275000.0,2,1.75,930,7080,1.0,0,0,3,6,930,0,1923,2006,98106,47.5224,-122.36,1100,7680,320443.3107025231
653000.0,3,2.0,2680,8429,1.0,0,0,4,9,1880,800,1950,1991,98038,47.372,-122.036,1570,8640,720870.3704832144
541000.0,3,1.75,1630,1166,2.0,0,0,3,8,1020,610,2013,0,98107,47.6646,-122.367,1420,1670,413699.58870839386
280000.0,3,2.25,1700,7210,1.0,0,0,4,7,1250,450,1974,0,98003,47.3546,-122.318,2070,7300,354710.1930282812
514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,476466.3633375318
280000.0,3,1.0,940,7913,1.0,0,0,3,6,940,0,1948,0,98155,47.7657,-122.321,940,7913,257667.24768656248
1735000.0,5,3.5,4870,7700,2.5,0,3,5,10,3650,1220,1929,0,98144,47.5832,-122.29,3220,7700,1568516.3640145767
300000.0,3,1.0,1490,7200,1.0,0,0,3,7,1490,0,1954,0,98125,47.7276,-122.307,1280,7200,437535.431841947
870000.0,4,1.75,1920,3600,2.0,0,0,4,8,1920,0,1907,0,98119,47.6382,-122.368,1920,3600,744470.1768918495
515500.0,4,2.5,2920,7700,2.0,0,0,3,9,2920,0,2003,0,98019,47.7351,-121.975,2920,8943,823077.699763423
234000.0,4,2.5,1820,8217,1.0,0,0,3,7,1120,700,1987,0,98001,47.263,-122.242,1310,8217,190716.53068442852
250000.0,4,2.0,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527,328216.2279617572
